freq	hypo
1		Allerdings waren auf CNN auch mehrere Flieger beim Start zu beobachten.
1		Das sind etwa neun Milliarden Maiskörner.
1		Steuer für ausländische Immobilienbesitzer gegen Londons Spekulationsblase
1		Ohne es stehen wir vor einer Kapazitätskrise in unserem Bahnnetz.
1		Wir haben die Message gesendet: Auch in München existiert Basketball!
1		Eine entspanntere Atmosphäre zu schaffen, ist das Ziel dieser Neuerung.
1		Und Toffee erhielt Bestnoten für sein Auftreten und seine Persönlichkeit.
1		Was hat es mit dem Aktionstag und den Helfern auf sich?
1		Esa entscheidet über große Weltraummissionen: Missionen für Milliarden
1		Haslach: Skepsis weicht zusehends Zuversicht
1		Vorschriften zu elektronischen Geräten in Flugzeugen bleiben in Australien vorläufig in Kraft
1		Heute bin ich eher zum Halloween-Muffel geworden.
1		Je dunkler das Fleisch, desto höher der ph-Wert.
1		Bad-Dürrheim: Ein Traum wird wahr für den FC
1		Elisa könnte das schaffen, hoffen die Wissenschaftler hinter dem Projekt.
1		Bennie kann den Inhalt dann bei seinem Provider anrufen.
1		Wirklich, dieser Typ sollte vor allen anderen die Todesstrafe bekommen.
1		Ich wurde gebeten, Ihnen bezüglich Ihrer Untersuchung zur Massenüberwachung zu schreiben.
1		Nach Abschluss von Phase 2 wird es Verbindungen nach Manchester und Leeds geben.
1		Neugeborenen wird nicht mehr starr männlich oder weiblich zugewiesen.
1		Das Projekt ist ein Schlüsselelement für die Energiesicherheit des gesamten europäischen Kontinents.
1		Konstanz: Sperrung nach Unfall am Schänzlekreisel
1		Janson ist in weiten Strecken als Alleindarsteller auf der Bühne.
1		Derzeit gibt es insgesamt 403 Bestellungen und Zusagen von 15 Kunden und Gesellschaften.
1		FAA hebt möglicherweise Verbot für bestimmte elektronische Geräte bei Start und Landung auf
1		Der erste Vorsitzende Henne berichtete ausführlich von der Arbeit des Vereins.
1		In Kirchen wurde eine Urkunde gefertigt, in der beide Orte erwähnt sind.
1		Im Alter von 18 sollte er eine Vaginalplastik erhalten.
1		Alle Opfer wurden schwer verletzt, ein Mann hätte fast sein Bein verloren.
1		Hier wird das Niveau des Privatfernsehens in Reinkultur präsentiert.
1		Karten gibt es an der Kasse des Atomkellermuseums.
1		Eine solche Frage könne zwischenstaatlich geklärt werden, hieß es.
1		Die Botschaft gab keinen Kommentar zur Zustellung der polizeilichen Aufforderung ab.
1		South Stream soll für mehr Vielfalt bei Russlands Exportrouten durch Europa sorgen.
1		Und manchmal will man einfach auch nur seine Ruhe ', glaubt sie.
1		Wir sind stolz auf unsere Leistung, aber wir wollen jedes Spiel gewinnen.
1		Zeit und Wassermenge in einem Bottich werden am Ende gemessen.
1		Erneut richtet der Ortsverein W514 diese große Ausstellung aus.
1		Die Namen der anderen teilnehmenden Abgeordneten sollen in den kommenden Tagen veröffentlicht werden.
1		"Das verändert die Zukunft meiner Familie", meinte der Mann.
1		Vier Fahrer konnten sich von den regionalen Spitzenfahrern absetzen.
1		Regierung in Jerusalem bestätigt Angriff auf syrischen Luftwaffenstützpunkt nicht
1		"Pro Fahrt behandeln wir 500 Personen", so Bwelle.
1		Dies bestätigt auch Peter Arnold vom Landratsamt Offenburg.
1		Wir sind einfach so dankbar und jeder von ihnen war absolut unglaublich.
1		Tony Abbotts Töchter Frances und Bridget.
1		Es lagerte viel Holz und auch Strohballen darin.
1		Die meisten Schweine werden mit sechs Monaten geschlachtet.
1		Die Schüsse sollen nahe eines Sicherheitskontrollbereichs gefallen sein.
1		Bei der Konzeption der frühen Internetdienste stand im Vordergrund, Kommunikation möglich zu machen.
1		Auf diese Weise ist alles in Ordnung - man zieht das Kind groß und liebt es.
1		Das Geheimnis des Schinkens ist die Gewürzmischung mit dem Salz.
1		Außerdem betonte Fuchtel, dass globale Wirtschaft auch globale Menschenliebe verlange.
1		Sie möchten nicht, dass wir ihnen diktieren, was sie profitabel macht.
1		Das Spiel wurde wegen der chaotischen Szenen verspätet angepfiffen.
1		Ihre Aufgabe wird es künftig sein, das kirchliche Leben im Ort zu fördern.
1		Nichts gehört mehr zu Halloween als Häuser, in denen es spukt.
1		Ihre Dienststelle berät Menschen rund um das Thema 'Älter werden'.
1		Es bestand die Möglichkeit, dass sie sehr schwer verletzt war oder Schlimmeres.
1		Die kenianischen Gesetzgeber zogen schon in der Vergangenheit den öffentlichen Ärger auf sich.
1		Ansonsten sollten wir erwägen, es Norwegen gleichzutun und unsere wirtschaftliche Unabhängigkeit behalten.
1		Haigerloch: Abendmahlskirche rückt in den Blickpunkt
1		Patek ist der letzte der Bali-Bomber, der vor Gericht stand.
1		Snowden hat die intensive Zusammenarbeit zwischen US-Geheimdiensten und Unternehmen transparent gemacht.
1		Ich glaube, es ist denkbar, dass diese Daten zum gegenseitigen Nutzen verwendet werden.
1		Konstanz: Radler fährt 63-Jährigen um
1		Der Anwalt hatte Angst, seine heimliche Drogenabhängigkeit könnte ans Licht kommen
1		Die Bewerbungsfrist läuft am Montag, 11. November, um 18 Uhr ab.
1		Soll heißen: Déjà Vu steht auch für Verlässlichkeit.
1		Wie wichtig sind Yahoo und Google auf dem E-Mail-Markt in Deutschland?
1		Eine Studie, wie Hunde auf echte Hunde reagieren, könnte helfen, erklärte er.
1		Die Einsatzkräfte gingen in die Wohnung und fanden die Leiche in einem Zimmer.
1		Schmucklose Nebenzimmer sind nicht optimal, das Ambiente sollte besonders sein.
1		Es gibt Hochleistungsathleten, die sich ausschließlich vegan ernähren.
1		Er wurde vom Liverpooler Crown Court zu drei Jahren Gefängnis verurteilt
1		Vor allem die Art und Weise, wie die Mannschaft spielt, ist beeindruckend.
1		Australische Behörden brachten den Mann in das Christmas Island Hospital, wo er starb.
1		Früher wurden die älteren Mitbürger in der Raststätte bewirtet.
1		Die Experimente sind im Fachblatt Science Translational Medicine beschrieben.
1		"Ich möchte, dass wir unseren Zauber wiederfinden", sagte er.
1		Die Abwasserkanäle größer zu dimensionieren, würde Millionen verschlingen.
1		Sie dachten, Reisebüros gehören dank Internet der Vergangenheit an?
1		Die Vorsitzende Manuela Honeck erläutert die Musikstücke.
1		Bisher wurde den Rheinländern die Lizenz aber zweimal verweigert.
1		Orlando Bloom und Miranda Kerr lieben sich noch immer
1		Gericht blockiert Entscheidung zur Stop-and-Frisk-Richtlinie des NYPD
1		Mehr als 1000 Planeten bei anderen Sternen haben Astronomen bereits gefunden.
1		Kaderänderungen in der Winter-Transferzeit werde es kaum geben.
1		Ich war unglücklich, aber es war wirklich schwer, Fragen zu stellen.
1		Der Einkauf veganer Produkte könne aber zu Beginn etwas schwierig sein.
1		Die Art und Weise, wie wir diese Steuern zahlen, wird sich verändern.
1		Eines von 20 Kindern in den Vereinigten Staaten hat inzwischen eine Lebensmittelallergie.
1		Ein weiterer, besonders wichtiger Faktor sei die Vernetzung von Hochschulen und Unternehmen.
1		Für nationale und internationale Investoren führt kein Weg vorbei am Immobilienstandort Deutschland.
1		Glück ist eine Oase, die zu erreichen nur träumenden Kamelen gelingt
1		Im Bundestag wurde vorgeschlagen, wir sollten ein deutsches Google aufbauen.
1		Das Schweigen zuvor war wohl eine Reaktion auf die Geschehnisse der vergangenen Tage.
1		Wahrscheinlicher aber ist, dass Raucher ihn einsetzen würden, um aufzuhören.
1		Aber niemand könne es sich leisten, qualifizierte Arbeitskräfte zu verlieren, sagte er weiter.
1		Mittlerweile findet dieser Nachmittag im Pflegeheim St. Josef statt.
1		Bei ihrer Freilassung war die Wasserralle wieder fit und gesund.
1		Der angepasste Gewinn pro Aktie beträgt unverändert 9 Cent.
1		"Dann werden Entscheidungen an anderer Stelle getroffen", sagte Maier.
1		Deshalb "sind derzeit keine weiteren Inspektionsaktivitäten geplant".
1		Der 67-Jährige habe schließlich den Tod seiner Mutter eingeräumt.
1		Wir haben dieses Festival konzipiert, damit wir weiter mit ihnen arbeiten können.
1		Die Rettungskräfte bergen eine verkohlte Leiche aus dem Haus.
1		Vielleicht war er verrückt, hatten Drogen seinem Hirn zugesetzt.
1		Drama in Uruguay: Jungen töten Spielkamderaden mit Machete
1		Wenn sie erwachsen sind, können sie selbst über ihren Körper entscheiden.
1		Der Konflikt hat etwa zwei Millionen Menschen zur Flucht aus dem Land gezwungen.
1		20 Tage im Rauch machen den Schinken schließlich fast schwarz.
1		Zum Einsatz kam auch im Gebäude ein Hohlstrahlrohr.
1		Mit dieser Meinung steht sie zumindest in der Landeshauptstadt nicht allein da.
1		Der Text vermittelt sich auf diese angestrengte Weise jedoch kaum.
1		Sowohl Frelimo als auch Renamo betonen, dass sie einen Krieg vermeiden möchten.
1		Doch da er depressiv war und wusste, dass etwas nicht stimmte, verlangte er seine medizinischen Akten.
1		Etwa 50 Zuhörer erfreuen sich an den Klängen der Hammricher Musiker.
1		Per Luftrettungsdienst von Nordsee-Bohrinsel geretteter Vogel wieder freigesetzt
1		Die Firma ist ursprünglich nicht angetreten, um Bundesstaaten bei der Besteuerung von Autofahrern zu helfen.
1		GM informierte die Fahrzeugbesitzer in der ersten Oktoberhälfte über den Defekt.
1		Erwünscht ist eine passende Kleidung, beispielsweise können die Wettkämpfer im Schottenrock antreten.
1		Ich versichere Ihnen, dass die Rechte unschuldiger Personen in diesem Prozess nicht beeinträchtigt werden.
1		Andere Untersuchungen unterstützen diese Schlussfolgerung, aber es gebe viele andere Faktoren, die eine Rolle spielten.
1		"Das einzige Problem, das sie haben, ist die Armut", sagt Bwelle.
1		Nimmt Irrtümer und Opfer nicht nur in Kauf, sondern baut sich darauf auf.
1		Wir können entscheiden, eine Region von (in letzter Konsequenz) Klein-England zu sein.
1		Ich kann mich nicht erinnern, was besprochen wurde, aber das war es definitiv nicht.
1		Unterwegs durch Schlamm, Flüsse und Dschungel für kostenlose medizinische Versorgung
1		"Der ist richtig lecker", so das Fazit des TV-Stars.
1		Vegane Ernährung erfordert pflanzliche Alternativen zu Eiern, Milch und Milchprodukten.
1		Qantas erklärte, man werde bis auf Weiteres bei den aktuellen Vorschriften bleiben.
1		Die Wahrscheinlichkeit, dass unbefugte Personen eine Mail mitlesen, ist äußerst gering.
1		Man darf gespannt sein, wie die Reaktionen auf der Südtribüne dann ausfallen.
1		Schon mehr als einmal mussten sie die Fahrzeuge durch Flüsse und Schlamm schieben.
1		Gebühren sind eine Möglichkeit, Passagiere dazu zu bewegen, weniger mit an Bord zu nehmen.
1		Pfandhäuser boomen in Singapur, da die Krise in der Mittelschicht angekommen ist
1		Es ist attraktiv, den Arbeits- und Tagesablauf selbst bestimmen zu können.
1		Warum das Londoner Joch gegen das von Brüssel eintauschen, besonders jetzt?
1		Zahlreiche Gremien begutachten die Vorschläge, haken bei den Forschern nach.
1		Syrien hat seine Möglichkeit zur Herstellung von Chemiewaffen zerstört, so eine Überwachungsgruppe
1		Erst wenn der Leidensdruck wirklich groß ist, mache man sich Gedanken.
1		Er hat kapiert, früh schon, dass die Rechner Divinitäten sind.
1		Es gibt keinen Beleg dafür, dass Hormone oder andere Chemikalien verantwortlich sind
1		Danach sei er selbst in einen Sicherheitsbereich gebracht worden, berichtete der Mann.
1		"Dieser Aufwand ist nun weg", freut sich Maier.
1		Denn zahlreiche Betriebe reagierten bislang verhalten bei Einstellungen.
1		Unter diesen Fluggesellschaften waren auch Delta und JetBlue.
1		30 Vorschläge standen zur Auswahl, fünf sind noch im Rennen.
1		Ob es zumindest auf einigen davon Leben gibt, weiß keiner.
1		Aus acht Metern Entfernung wird auf einen Pflock geworfen.
1		Herr Ditta brachte damit seinen Berufsstand in Verruf.
1		Davon seien 61.067 Zivilisten, einschließlich 6.365 Kinder.
1		Schiltach muss dafür 220 000 Euro in die Hand nehmen.
1		Daran lässt Trainer Tomasz Malmon überhaupt keine Zweifel.
1		Platz fünf belegte Notenwart Artur Brückner.
1		Anschließend hätten sie vor ihren Wohnungen in einem Arbeiterviertel Fußball gespielt.
1		Darüber hinaus muss der Gewinner selbst für viele fleißige Bauhelfer sorgen.
1		Alles in Deutschland wird subventioniert, von der Kohle über Autos bis zur Landwirtschaft.
1		Ein Teil seiner Mitteilungen war zweifellos legitim, denn er war der Anwalt dieser Personen.
1		Rangnick-Schelte für Schiris: Mane kein Schwalbenkönig
1		Verkehrsministerin Baroness Kramer sagte, das Projekt "wird Großbritannien näher zusammenbringen".
1		"Es kommt nicht auf die Weite an", erklärt Organisator Peter Saile.
1		Er wurde vorläufig in eine psychiatrische Jugendanstalt eingeliefert.
1		Doch das ging weit über die Grenzen einer normalen Beziehung zwischen Anwalt und Mandant hinaus.
1		Ihnen drohen bei einem Schuldspruch Gefängnisstrafen zwischen zehn Jahren und lebenslang.
1		Er streitet das ab, aber wir sagen: "Und ob er davon wusste".
1		Sie bewegte keinen Muskel während ihrer Rettung - sie war wie steifgefroren.
1		Laut Drescher gibt es noch immer Ärzte, die dieses Modell praktizieren würden.
1		Der Renditeabstand zwischen Immobilien und Bundesanleihen sei auf einem historisch hohen Niveau.
1		Die Heimbewohner freuten sich auf die leckeren Kuchen und Torten.
1		Viele weitere Details einer gelungenen Hochzeit wurden am Sonntag in der Domäne präsentiert.
1		Er sagt: "Ich möchte gern eine unsichtbare Eiscreme entwickeln".
1		Henne erwähnte auch ein neues Mutter-Kind-Krankenhaus in Nouakchott
1		Ich meine wirklich, er sollte in den Fußstapfen der anderen Kerle folgen.
1		Die Null-Toleranz-Politik in Sachen Pyrotechnik können wir nicht aufgeben.
1		Das ist kein Kampf, zu dem man kleine Kinder zu diesem Zeitpunkt zwingen sollte.
1		Wir gehen mit HS2 voran, weil es enorme Vorteile mit sich bringt.
1		Zeit ist der genaueste Test, wie die Pubertät voranschreitet.
1		Von großem Interesse für die Forscher sind auch Jupiter und seine Monde.
1		Auch Einzelheiten wie der Ph-Wert des Fleisches spielen eine Rolle.
1		Noch nicht klar ist, wie der neue Eigentümer den früheren Kindergarten nutzen will.
1		"Immobilieninvestments bieten eine attraktive Verzinsung", sagte Ulbrich.
1		Auch diese Frage soll letztlich Aufschluss darüber geben, welche Voraussetzungen es für die Entstehung von Leben gibt.
1		Der Anwalt kehrte nach Hause zurück, holte sich die Drogen und dann wurden neun Mitteilungen zwischen den beiden ausgetauscht.
1		Vor allen Dingen in der Deckungsarbeit und beim Umschaltspiel haperte es zuletzt doch gewaltig.
1		Wir denken, es wäre besser, das männliche oder weibliche Geschlecht zuzuweisen und dann abzuwarten.
1		Klicken Sie sich durch die Bildergalerie zum Aufrtitt der "singenden Föhnwelle".
1		Im Jahr 2011 gab Google ein anfängliches Gebot über 900 Millionen Dollar für die Nortel-Patente ab.
1		In die Prüfung finden auch "ungesehene Texte" Eingang, um zu breiterem Lesen anzuregen.
1		In Oregon experimentieren die Planer damit, Autofahrern eine Reihe von Auswahlmöglichkeiten zu geben.
1		Es ist eine orginalgetreue Reproduktion des berühmten Mailänder Vorbildes von Leonardo da Vinci.
1		Die Einnahmen der Frauen, die zum Teil jahrelang für ihn anschafften, behielt er ein.
1		Es gibt dann nur noch einen gemeinsamen Pfarrgemeinderat für alle sechs Pfarreien.
1		Gleichzeitig beginnen etwa 40 Absolventen eines Theologiestudiums ihr Vikariat.
1		Dieser muss unterschwellig dargestellt sein, durch die Geschichte offenbart werden und nicht erklärt.
1		Sie hat eine Vagina, aber keinen Uterus und keine Eierstöcke.
1		Omar Sultane, ein Demonstrant, sagte, die Menschen wollten einfach nur Stabilität.
1		Alexei Miller von Gazprom bezeichnet Pipeline in Bulgarien als Beginn einer neuen Gasära
1		Denn: Schwarzwälder Schinken ist traditionell ohne Knochen im Regal zu finden.
1		Ihn am Leben zu lassen - nein, es gibt keinen Grund, ihn am Leben zu lassen.
1		"Wir erfassen Individuen, die gegen keinerlei Gesetz verstoßen haben", sagt der Chef der Behörde.
1		Der Tunnel ist die achte große Passage, die seit 2006 in San Diego entdeckt wurde.
1		Hinter den aktuellen Etat- und Währungsproblemen liegt ein tiefer gehendes europäisches Produktivitätsproblem.
1		Verschiedene bekannte Verdächtige haben in jüngster Zeit im Fernsehen Geständnisse abgelegt.
1		GM ruft neue Pickup-Trucks in den USA zur Reparatur der Sitzlehne zurück
1		Schätzungsweise kommt eines von 2.000 Kindern jedes Jahr weder als Junge noch als Mädchen zur Welt.
1		Die offizielle Eröffnung der Ausstellung nimmt Bürgermeister Hermann Arndt Samstag um 14.30 Uhr vor.
1		"Es gibt eine Reihe von Fragen, die beantwortet oder bestätigt werden müssen", sagte er.
1		Anmelden kann man sich bis eine Stunde vor Wettkampfbeginn.
1		In Firmen haben häufig Administratoren die Möglichkeit, elektronische Post mitzulesen.
1		Beim Hufeisenwerfen kommt es auf die Zielgenauigkeit an.
1		Dort ließ er sie zum Teil überwachen, um ihre Einnahmen zu kontrollieren.
1		Rainer Schulze ist Experte in Sachen Kölner Unterwelt.
1		Nagold: Hugo Wermter seit 60 Jahren im Chor
1		Das Problem ist bei der Verwaltung bekannt und erste Maßnahmen wurden bereits ergriffen.
1		Sie promovierte 1997 zum Dr. theol., ebenfalls in Freiburg.
1		Derzeit gebe es einen gewissen Überhang aufseiten Europas und insbesondere Italiens.
1		Andere Ärzte auf der AAP-Konferenz unterstrichen die Komplexität des Themas.
