freq	hypo
1		Die Ursache dieser Explosion sei nicht bekannt, sagte er.
1		Telefongespräche während des Fluges werden weiterhin verboten.
1		Für diesen Prozess sind weitere elf Tage Verfahren vorgesehen.
1		Die Angreifer feuerten zudem Schüsse an einer Bushaltestelle.
1		Während der Präsentation schien Wolf von dem pädagogischen Pilotprojekt beeindruckt zu sein.
1		Im besten Fall könnte die Umsetzung im Jahr 2016 beginnen.
1		Anschließend wird der Film mit Kaffee, Tee und Kuchen begleitet.
1		Dennoch hoffe ich, dass wir endlich wieder gewinnen.
1		Darüber hinaus lobte er den familienfreundlichen Ansatz innerhalb des Distriktes.
1		Dass der Hund entdeckt wurde, ist unglaublich.
1		Während seines Besuches in Russland wurde er von zwei deutschen Journalisten begleitet.
1		Keiner dieser Händler wurde eines Fehlverhaltens beschuldigt.
1		Herr Max Maier, bitte fahren Sie bis Gate 24.
1		Edward Snowden, wie er von Hans-Christian Ströbele gesehen wurde.
1		Wonks bezeichnen dies als eine kilometerbasierte Benutzergebühr.
1		Körperliche Veränderungen bedeuten allerdings nicht, dass Pubertät unmittelbar bevorsteht.
1		"Wir brauchen ein besseres System", sagte er.
1		Im Moment ist dieses Haus nicht mehr bewohnbar.
1		Ich plädiere seit zwanzig Jahren für diesen Plan.
1		Umfragen zum Präsidenten und zum Parlament sind für das nächste Jahr geplant.
1		Wie kam das Universum zustande und woraus besteht es?
1		Im Alter hat jeder seine Quirken und Zecken.
1		Im ersten Prozess hatte sich nur eines der Opfer geäußert.
1		Die Projekte sollen voraussichtlich im Jahr 2028 und 2034 beginnen.
1		Sie benötigen diese klaren Wege, um ihre Spezies zu bewahren.
1		Waltraud Ries musste diese Erfahrung selbst erleben.
1		Keine geheimen Informationen seien in Gefahr, sagte der Sprecher.
1		Der Pangerl breitete sich an erster Stelle über die Ziellinie aus.
1		Allerdings sind die Übertragungen stärker, wenn Geräte Daten herunterladen bzw. versenden.
1		Ich habe zweimal für Präsident Obama gestimmt und gleichzeitig die Hoffnung auf mögliche Veränderungen geteilt.
1		Allerdings muss dies anders funktionieren als die klassischen Studentenausbildungen.
1		Nur andere Leute werden alt, sagt sie, und riechen.
1		Der Brief wurde angeblich folgendermaßen formuliert:
1		George Kerevan: Die Zersplitterung Europas verleiht den Schotten eine Wahlmöglichkeit.
1		Jeder kann sie essen; sie sind das genaue Gegenteil von Exklusivität.
1		Das große Publikum wurde durch dieses äußerst amüsante Rollenspiel inspiriert.
1		Jazz und klassische Musik gehören zusammen am Jazz-Standort Stuttgart.
1		Die wirtschaftliche Situation ist richtig, und die Finanzierungsmöglichkeiten sind fantastisch.
1		Ich habe viele dieser Spieler selbst in der A-Jugend ausgebildet.
1		Als Pastoralarbeiter können Minister möglicherweise in unmittelbarer Nähe der Menschen sein.
1		Sie verdienen genauso viel wie Lehrer und können dadurch ein gutes Leben führen.
1		Allerdings konnte man beobachten, dass mehrere Flugzeuge auf CNN starteten.
1		Das sind etwa 9 Milliarden einzelne Kernel von Mais.
1		Steuern für ausländische Immobilienbesitzer, um Londons Blase zu platzen.
1		Ohne dieses Vorgehen stehen wir vor einer Kapazitätskrise in unserem Eisenbahnnetz.
1		Wir haben eine Botschaft übermittelt: Basketball existiert auch in München!
1		Das Ziel dieser Anpassung besteht darin, eine entspannendere Atmosphäre zu schaffen.
1		Und Toffee erhielt hervorragende Noten für sein Aussehen und seine Persönlichkeit.
1		Was ist das Thema des Wahlkampftages und was ist mit den Helfern?
1		Die ESA trifft Entscheidungen über wichtige Weltraummissionen: Missionen, die Milliarden kosten.
1		Haslach: Die Skepsis weicht sichtbar dem Vertrauen.
1		In Australien gelten derzeit Regeln für elektronische Flugzeuggeräte, welche künftig in Kraft bleiben sollen.
1		Heutzutage bin ich zunehmend zu einem Raubtier geworden.
1		Je dunkler das Fleisch ist, desto höher ist der pH-Wert.
1		Bad-Dürrheim: Für den FC Bayern München wird ein Traum wahr.
1		Die Wissenschaftler, welche hinter dem Projekt stehen, hoffen, dass Elisa dies erreichen könnte.
1		Benni kann anschließend die Inhalte von seinem Provider abrufen.
1		Eigentlich sollte dieser Mann die Todesstrafe vor irgendjemanden bringen.
1		Ich wurde gebeten, bezüglich Ihrer Untersuchung zur Massenüberwachung ein Schreiben an Sie zu richten.
1		Sobald die Phase Two abgeschlossen ist, laufen die Linien nach Manchester und Leeds.
1		Neugeborene werden nicht länger streng an Männer oder Frauen vergeben.
1		Dieses Projekt ist ein Schlüsselelement der Energiesicherheit auf dem gesamten europäischen Kontinent.
1		Konstanz: Straßenübergang nach dem Unfall am Schänzle-Kreisverkehr.
1		Lange Zeit war Janson der einzige Interpret auf der Bühne.
1		Derzeit gibt es 403 Gesamtaufträge und Kaufverpflichtungen bei 15 Kunden und Betreibern.
1		FAA könnte möglicherweise das Verbot bestimmter elektronischer Geräte während des Start- und Landezeitraums aufheben.
1		Gründervorsitzender Henne berichtete ausführlich über die Arbeit dieser Organisation.
1		Eine Urkunde wurde in Kirchen verfasst, in denen beide Städte erwähnt werden.
1		Mit 18 Jahren wurde er zu einer Vaginoplaste gezwungen.
1		Alle Opfer wurden schwer verletzt - und ein Mann verlor beinahe ein Bein.
1		Hier wird der Standard der privaten Fernsehproduktion in seiner reinsten Form präsentiert.
1		Die Eintrittskarten können Sie an der Ticketkasse im Nuclear Bunker Museum erwerben.
1		Solche Dinge sollen - wie gesagt wurde - auf zwischenstaatlicher Ebene geklärt werden.
1		Die Botschaft hatte es abgelehnt, etwas zur Bedienung der Polizeimitteilung zu sagen.
1		South Stream soll die Vielfalt an russischen Exportrouten durch Europa vergrößern.
1		Und manchmal möchten Sie auch einfach Ihre Ruhe genießen: "Sie glaubt.
1		Wir sind stolz auf unsere Leistung, möchten aber jedes Spiel gewinnen.
1		Die Zeit wird aufgezeichnet und am Ende die Wassermenge in einem Vat gemessen.
1		Wieder einmal organisiert der lokale Verband W514 diese große Ausstellung.
1		Namen anderer teilnehmender Gesetzgeber sollten in den nächsten Tagen veröffentlicht werden.
1		"Dies dürfte meine Zukunft bei meiner Familie verändern", sagte der Mann.
1		Vier Radfahrer schafften es, sich von den Spitzensportlern aus der Region abzuheben.
1		Die Regierung in Jerusalem versäumt es, einen Angriff auf den syrischen Luftwaffenstützpunkt zu bestätigen.
1		"Wir empfangen auf jeder Reise 500 Menschen", sagte Bwelle.
1		Dies wurde auch von Peter Arnold vom Offenburg-Büro bestätigt.
1		Wir sind einfach so dankbar, und jedes einzelne davon war absolut großartig.
1		Tony Abbotts Töchter Frances und Bridget.
1		Im Inneren wurden große Mengen an Holz und Ballen aus Stroh gespeichert.
1		Die meisten Schweine werden seit dem Alter von sechs Monaten geschlachtet.
1		Die Aufnahmen sollen angeblich in unmittelbarer Nähe eines Sicherheitsinspektionsgebietes abgefeuert worden sein.
1		Bei der Gestaltung früherer Internet-Dienste lag der Fokus auf der Ermöglichung von Kommunikation.
1		Auf diese Weise bist du in Ordnung - das Kind aufziehen und das Kind lieben.
1		Das Geheimnis des Schinkens liegt in der Kombination von Kräutern und Salz.
1		Fuchtel betonte zudem, dass eine globale Wirtschaft globale menschliche Güte erfordert.
1		Sie wollen nicht, dass wir ihnen diktieren, was sie profitabel macht.
1		Der Auftakt wurde aufgrund der chaotischen Szenen verzögert;
1		Ihre Aufgabe wird es künftig sein, das Kirchenleben auf lokaler Basis zu fördern.
1		Nichts ist im Grunde mehr Halloween wert als heimtückische Häuser.
1		Ihre Agenturagentur berät Menschen zum Thema "Wachsende Alte".
1		Das Potenzial bestand darin, dass sie möglicherweise schwer hätte verletzt werden können oder noch schlimmer wäre.
1		In der Vergangenheit waren kenianische Gesetzgeber das Ziel öffentlicher Wut.
1		Andernfalls sollten wir darüber nachdenken, Norwegen zu emulieren und unsere wirtschaftliche Unabhängigkeit beizubehalten.
1		Haigerloch: Fokus auf die Abendmahlskirche.
1		Patek ist der letzte der Bali-Bomber, der vor Gericht steht.
1		Snowden hat die intensive Zusammenarbeit zwischen US-Geheimdiensten und Unternehmen transparent gemacht.
1		Ich denke, dass es denkbar sei, dass diese Daten zum gegenseitigen Nutzen genutzt werden.
1		Konstanz: Radfahrer klopft über 63 Jahre alten Mann hinweg.
1		Der Anwalt befürchtete, dass seine geheime Drogenabhängigkeit exponiert würde.
1		Die Anmeldefrist beträgt Montag, 11. November, um 18.00 Uhr.
1		Das heißt: Déjà Vu steht zugleich für Zuverlässigkeit.
1		Wie wichtig sind Yahoo und Google innerhalb des E-Mailmarktes in Deutschland?
1		Eine Studie darüber, wie Hunde auf echte Hunde reagieren, könnte ihm dabei helfen - erklärte er.
1		Rettungsarbeiter traten in dieses Gebäude ein und fanden den Körper in einem Schlafzimmer.
1		Es gibt Spitzensportler, die zudem eine ausschließlich veganische Ernährung haben.
1		Wurde zu einer dreijährigen Haftstrafe vor dem Liverpool Crown Court verurteilt.
1		Vor allem ist die Spielweise des Teams beeindruckend.
1		Die australischen Behörden eilten diesen Mann rasch zu dem Weihnachtskrankenhaus von Island, wo er starb.
1		Früher waren die älteren Bürger in der Tankstelle untergebracht.
1		Diese Experimente werden in der Zeitschrift Translational Medicine beschrieben.
1		"Ich möchte, dass wir unser Mojo wieder zurück bekommen", sagte er.
1		Um die Abwasserkanäle zu erweitern, könnten dadurch Millionen verschwinden.
1		Haben Reisebüros dank dem Internet der Vergangenheit angehört?
1		Der Vorsitzende Manuela Honeck gab zudem Gelegenheit, diese Stücke zu begleiten.
1		Dem Rheinlandteam wurde dieser Führerschein allerdings bereits zweimal verweigert.
1		Orlando Bloom und Miranda Kerr lieben einander noch immer.
1		Court blockiert Entscheidungen über die NYPD-Stop-and-Frisk-Politik.
1		Astronomen haben bereits mehr als 1.000 Planeten in der Nähe anderer Sterne gefunden.
1		Im Winterwechselfenster dürfte es kaum Veränderungen im Team geben.
1		Ich war zwar unzufrieden, aber es war tatsächlich schwierig, Fragen zu stellen.
1		Allerdings kann der Kauf von veganischen Produkten möglicherweise schwierig zu beginnen sein.
1		Es wird Veränderungen bei der Art und Weise, wie wir diese Steuern bezahlen, geben.
1		Jedes zwanzigste Kind in den Vereinigten Staaten hat inzwischen Lebensmittelallergien.
1		Ein weiterer, besonders wichtiger Faktor ist die Vernetzung zwischen Universitäten und Unternehmen.
1		Nichts schlägt über Deutschland hinaus als Immobilienstandort für nationale und internationale Investoren.
1		Glück ist eine Oase, die nur verträumte Kamele erreichen können.
1		Jemand im Deutschen Bundestag sagt, dass wir ein deutsches Google bauen sollten.
1		Die vorhergehende Stille war tatsächlich eine Reaktion auf die Ereignisse der vergangenen Tage.
1		Wahrscheinlicher ist allerdings, dass diese Mittel von Rauchern dazu genutzt würden, damit aufzuhören.
1		Allerdings kann sich niemand den Verlust qualifizierter Arbeitskräfte leisten ", fügte er hinzu.
1		Der Kaffeenachmittag wird nun im Pflegeheim St. Josef abgehalten.
1		Die Wasserschiene war ideal geeignet, da sämtliche Sehenswürdigkeiten problemlos zu Fuß erreicht werden konnten.
1		Das Bereinigte Ergebnis je Aktie blieb bei 9 Cent unverändert.
1		"Entscheidungen werden anschließend woanders getroffen", sagte Maier.
1		Darüber hinaus wurde hinzugefügt, dass "derzeit keine weiteren Inspektionsmaßnahmen geplant seien".
1		Der 67-Jährige erkannte schließlich den Tod seiner Mutter.
1		Wir haben dieses Festival als Möglichkeit konzipiert, weiterhin mit ihnen zusammenzuarbeiten.
1		Rettungskräfte holen einen verkohlten Körper aus dem Haus ab.
1		Vielleicht war er verrückt, oder vielleicht hatten Drogen sein Gehirn beeinträchtigt.
1		Drama in Uruguay: Jungs töten Spielkameraden mit Macheten.
1		Sobald sie gewachsen sind, können sie Entscheidungen über ihren eigenen Körper treffen.
1		Der Konflikt zwang etwa zwei Millionen Menschen dazu, aus dem Land zu fliehen.
1		Nach 20 Tagen im Rauch ist der Schinken endlich fast schwarz.
1		Darüber hinaus wurde auch eine hohle Stromdüse im Gebäude verwendet.
1		Mit dieser Stellungnahme ist sie zumindest nicht allein in der Staatshauptstadt.
1		Allerdings enthält der Quelltext kaum einen Hinweis auf diese intensive Umsetzung.
1		Sowohl Frelimo als auch Renamo beharren darauf, dass sie einen Krieg vermeiden wollen.
1		Doch deprimiert und wissend, dass etwas falsch sei, forderte er medizinische Aufzeichnungen.
1		Ungefähr 50 Hörer genossen die Klänge der Hammrich-Musiker.
1		Aus Sicherheitsgründen wurde der Vogelflug von der Nordseeplattform aus Anlass dringender Not erneut in wilde Gewässer gebracht.
1		Ursprünglich war es nicht Aufgabe der Firma, den Steuerführern in den Bundesländern zu helfen.
1		GM berichtete den Lkw-Besitzern in der ersten Oktoberhälfte über diesen Defekt.
1		Eine passende Kleidung ist wünschenswert - beispielsweise können Konkurrenten Kessel tragen.
1		Ich versichere Ihnen, dass unschuldige Menschen in diesem Prozess nicht missbraucht werden.
1		Andere Erkenntnisse bestätigen diese Schlussfolgerung - es gibt allerdings noch zahlreiche weitere Faktoren, die dazu beitragen.
1		"Das einzige Problem, das sie haben, sei die Armut", sagte Bwelle.
1		Sie akzeptiert nicht nur Fehler und Opfer, sondern baut vielmehr auf ihnen auf.
1		Wir können uns dafür entscheiden, eine Region des (im Wesentlichen) kleinen Englands zu sein.
1		Ich kann mich zwar nicht daran erinnern, was diskutiert wurde - aber es war definitiv nicht so.
1		Trekking durch Schlamm, Flüsse und Dschungel - dies ermöglicht zudem eine kostenlose medizinische Versorgung.
1		"Das ist wirklich köstlich", sagte der TV-Star abschließend.
1		Vegan-Ernährung fördert pflanzliche Alternativen zu Eiern, Milch und Milchprodukten.
1		Qantas erklärte, dass dies bis jetzt bei den geltenden Regeln bleiben werde.
1		Die Wahrscheinlichkeit, dass unberechtigte Personen eine E-Mail lesen, ist äußerst gering.
1		Es dürfte dann interessant sein, die Reaktionen im Südstand zu sehen.
1		Sie mussten Fahrzeuge mehrmals durch Flüsse und Schlamm schieben.
1		Die Gebühren sind eine Möglichkeit, Passagiere dazu zu bewegen, weniger an Bord zu bringen.
1		Die Makler glänzen in Singapur, während die Mittelschicht die Erwartungen spürt.
1		Es ist attraktiv, über Ihren eigenen Arbeitsalltag entscheiden zu können.
1		Warum sollte man Londons Joch wegen Brüssel handeln - insbesondere jetzt?
1		Zahlreiche Gremien prüfen derzeit die Vorschläge und stellen damit den Forschern Fragen.
1		Syrien habe seine Fähigkeit zur Herstellung chemischer Waffen zerstört - meint die Wachhund-Gruppe.
1		Erst wenn die psychologische Belastung gravierend wird, berücksichtigen die Menschen sie.
1		Schon früh erkannte er, dass Computer Desvinitäten seien.
1		Es gibt keinerlei Beweise dafür, dass Hormone oder andere Chemikalien dafür verantwortlich seien.
1		Der Mann berichtete, dass er anschließend selbst in einen Sicherheitsbereich gebracht werde.
1		"Diese Ausgaben wurden inzwischen ins Ausland verlagert", sagte Maier erfreulicherweise.
1		Mehrere Unternehmen haben bislang bei der Einstellung von Arbeitsplätzen vorsichtig reagiert.
1		Delta und JetBlue gehörten zu den Airlinern, welche bereits Pläne vorgelegt haben.
1		Es gab 30 Vorschläge, von denen fünf noch im Gange waren.
1		Ob zumindest bei einigen davon das Leben existiert oder nicht, weiß niemand.
1		Aus einer Entfernung von acht Metern werden Hufeisen auf eine Pforte geworfen.
1		Herr Ditta hat seinen Beruf nicht gewürdigt, sondern vielmehr belehrt.
1		Von diesen seien laut Aussage 61,067 Zivilisten, darunter 6.365 Kinder.
1		Schiltach muss bis zu 220.000 Euro zu diesem Projekt beitragen.
1		Trainer Tomasz Malmon dürfte diesbezüglich keinen Zweifel aufkommen lassen.
1		Der fünfte Platz ging an Artur Brückner, welche für die Organisation von Musikkopien zuständig war.
1		Anschließend spielten sie vor ihrem Zuhause in einem Arbeiterviertel Fußball.
1		Darüber hinaus muss der Gewinner eine Reihe von hart arbeitenden Bauhelfern bereitstellen.
1		In Deutschland wird alles subventioniert - von Kohle über Autos bis hin zu Landwirten.
1		Einige seiner Mitteilungen dürften zweifellos legitim gewesen sein, weil er deren Anwalt war.
1		Rangnick-Scholding für Refs: Mane ist kein Taucher.
1		Verkehrsminister Baroness Kramer sagte, dass dieses Projekt "das Vereinigte Königreich zusammenbringen werde".
1		"Es geht dabei nicht um die Distanz", erklärt Veranstalter Peter Saile.
